T_min,date,T_max,H_min,H_max,extrap,pos,age_pos,test,age_test,day_num,nb_cases,sum_cases,Rt,rate_pos
283.82666666666665,2020-10-15,288.7266666666667,65.20338983050847,88.83050847457628,0.0,31752,45.81150793650794,290502,45.11708008894947,4,871822,266515.0,1.8148667697189669,10.930045232046595
283.4633333333333,2020-10-16,289.2266666666667,64.83050847457628,88.96610169491525,0.0,33231,46.05431675242996,311154,45.68646393747148,5,905053,283731.0,1.8939516317444212,10.679920553809367
283.22,2020-10-17,289.98666666666674,60.89830508474577,90.01694915254238,0.0,15101,46.60631746241971,135123,45.549876778934745,6,920154,291719.0,1.921428759616398,11.175743581773643
282.5720338983051,2020-10-18,290.95677966101687,56.55172413793103,90.36206896551724,0.0,4599,48.922156990650144,37911,48.28933554904909,0,924753,294381.0,1.9365896980461812,12.131043760386168
283.08333333333326,2020-10-19,291.9766666666667,57.067796610169495,89.98305084745762,0.0,44788,47.46092703402697,341951,47.141309719813655,1,969541,317975.0,2.015599941682461,13.097783015695232
286.4550000000001,2020-10-20,292.68666666666667,65.16949152542372,87.32203389830508,0.0,43940,47.85725989986345,309742,46.967656953206216,2,1013481,342445.0,2.098469250189965,14.18599996125808
287.80689655172415,2020-10-21,294.398275862069,59.24561403508772,86.56140350877193,0.0,46340,47.88029779887786,318127,46.49765973966372,3,1059821,368328.0,2.156524997511666,14.566509601511346
288.0683333333333,2020-10-22,293.94666666666666,66.2542372881356,90.33898305084746,0.0,50743,47.8854620341722,343861,46.93050098731755,4,1110564,396804.0,2.1985915414919024,14.756834883862956
287.03644067796614,2020-10-23,292.078813559322,70.01724137931035,92.89655172413794,0.0,54831,47.951396108041074,374792,47.23644047898568,5,1165395,427831.0,2.2264079266452264,14.62971461503981
286.1042372881355,2020-10-24,292.19576271186435,66.32758620689657,91.13793103448276,0.0,24976,47.51249199231262,160386,46.943960196027085,6,1190371,441695.0,2.2243345050207983,15.572431508984575
284.9720338983052,2020-10-25,291.23135593220337,65.65517241379311,90.32758620689656,0.0,7168,49.74330357142857,44197,49.53161979319864,0,1197539,445722.0,2.224516888924379,16.218295359413535
284.69,2020-10-26,289.685,67.0677966101695,90.49152542372879,0.0,68288,48.46768099812559,414169,48.33201181160348,1,1265827,482619.0,2.2122351129222264,16.487955399848854
284.43833333333333,2020-10-27,290.23,69.03389830508475,91.71186440677972,0.0,61004,48.584666579240704,372708,48.409084323384526,2,1326831,515295.0,2.2037163751443356,16.36777316290501
285.5228813559322,2020-10-28,290.5872881355932,67.72413793103448,91.01724137931036,0.0,56501,48.77257039698412,364526,48.39789754365944,3,1383332,543262.0,2.1799803374731646,15.499854605707137
286.20499999999987,2020-10-29,291.66333333333336,69.35593220338983,90.49152542372879,0.0,55788,48.41551946655195,373480,48.55389579093927,4,1439120,567298.0,2.1285781288107612,14.93734604262611
285.9266666666666,2020-10-30,292.83833333333337,64.0,91.27118644067795,0.0,58157,47.85124748525543,397908,48.44989545322034,5,1497277,592224.0,2.087272804170147,14.615690059008616
284.21271186440674,2020-10-31,292.89745762711874,62.706896551724135,90.3793103448276,0.0,26104,47.66913116763715,170323,47.36981499856156,6,1523381,603227.0,2.0678358283142337,15.326174386313063
286.54,2020-11-01,293.13,68.13559322033899,90.13559322033899,0.0,6838,50.55059959052355,43969,49.869248788919464,0,1530219,605466.0,2.0567427925035924,15.551866087470717
286.60833333333335,2020-11-02,293.685,65.37288135593221,90.61016949152544,0.0,69707,48.218787209319004,432656,49.17154043859325,1,1599926,630385.0,1.9824986241056688,16.111414148885025
284.415,2020-11-03,289.85833333333335,65.0677966101695,89.77966101694916,0.0,58684,49.055841455933475,379828,49.50217203576356,2,1658610,645129.0,1.8838908437851334,15.45015112103373
282.22,2020-11-04,288.68,62.6779661016949,89.76271186440678,0.0,49798,48.61548656572553,350924,48.526698088474994,3,1708408,648587.0,1.7608951803827024,14.190536982366552
284.8584745762712,2020-11-05,286.18050847457624,74.3103448275862,80.51724137931033,0.0,46694,48.56161391185163,365713,48.94734668989071,4,1755102,644538.0,1.6243233435146822,12.767935512273285
283.25,2020-11-06,291.14,65.2542372881356,88.96610169491525,0.0,44764,48.57454651058887,373819,48.97274884369173,5,1799866,634471.0,1.482994453417354,11.974779238080462
285.68333333333334,2020-11-07,292.06333333333333,66.33898305084746,90.76271186440678,0.0,17804,48.272747697146706,145786,47.43921912940886,6,1817670,627299.0,1.4202085149254575,12.212420945769827
286.16694915254243,2020-11-08,292.3838983050848,68.53448275862068,92.24137931034485,0.0,4295,54.05587892898719,33726,51.86476309079049,0,1821965,624426.0,1.4009315223390364,12.734981913064106
285.425,2020-11-09,292.43333333333334,69.67796610169492,93.76271186440678,0.0,47371,49.66103734352241,387413,49.899298681252304,1,1869336,603509.0,1.250487444547355,12.227519468887209
285.29833333333335,2020-11-10,290.82833333333343,74.21666666666667,93.8,0.0,37123,50.69948549416804,347280,49.817268486523844,2,1906459,579628.0,1.1248469323397277,10.68964524303156
284.64,2020-11-11,290.8983333333333,70.93333333333334,93.6,0.0,5345,52.10533208606174,50300,50.253638170974156,3,1911804,528472.0,0.9727755668535624,10.62624254473161
284.7083333333333,2020-11-12,291.45333333333343,64.01666666666667,91.18333333333334,0.0,36351,49.83953673901681,357919,49.74375207798413,4,1948155,509035.0,0.8972973639956425,10.15620852762776
284.99333333333334,2020-11-13,291.37666666666667,69.15,90.73333333333332,0.0,28776,49.84841534612177,307098,49.13483318028773,5,1976931,479654.0,0.8099198951747987,9.37029873200086
285.3850000000001,2020-11-14,292.26,66.16666666666667,92.43333333333334,0.0,10944,48.70997807017544,114808,48.48705665110445,6,1987875,464494.0,0.7700152678842294,9.532436763988573
286.035,2020-11-15,291.77833333333336,65.83333333333333,91.48333333333332,0.0,2689,53.64113053179621,26185,52.84124498758831,0,1990564,460345.0,0.760315195238048,10.269238113423716
285.11,2020-11-16,289.90166666666664,67.9,89.31666666666666,0.0,30218,50.15057250645311,309549,51.071578328471425,1,2020782,420856.0,0.6676174084091467,9.761943989481471
283.99333333333334,2020-11-17,290.58,65.5,90.53333333333332,0.0,21581,50.080719151105136,256624,50.60946365110044,2,2042363,383753.0,0.5948469220884506,8.409579774300143
283.37666666666667,2020-11-18,291.93833333333333,61.95,91.71666666666668,0.0,17281,49.71876627509982,213650,49.51207114439504,3,2059644,351236.0,0.5415403022262241,8.08846243856775
283.7316666666666,2020-11-19,289.665,63.73333333333333,89.6,0.0,16737,49.941267849674375,234800,49.775626064735945,4,2076381,321279.0,0.49846401608594065,7.128194207836456
281.78666666666663,2020-11-20,287.7683333333333,61.53333333333333,88.56666666666666,0.0,16174,49.002658587857056,245179,49.81073827693236,5,2092555,292689.0,0.4613118645296633,6.596812940749412
280.73,2020-11-21,287.655,61.38333333333333,88.21666666666668,0.0,7234,47.821260713298315,104881,49.34441891286315,6,2099789,282119.0,0.44973609076373466,6.897340795759003
280.2279661016949,2020-11-22,288.0228813559322,60.932203389830505,88.06779661016952,0.0,1823,53.68348875479978,24297,53.86619747293905,0,2101612,279647.0,0.4478465022276459,7.502983907478289
281.225,2020-11-23,288.5250000000001,64.18333333333334,88.96666666666668,0.0,17697,50.309770017517096,255436,52.102835935420224,1,2119309,249973.0,0.4141992911456167,6.928154214754381
280.92333333333335,2020-11-24,288.615,66.05,91.28333333333332,0.0,13696,52.18874123831776,212874,51.56666854571249,2,2133005,226546.0,0.3908472330529236,6.4338528895027105
282.40333333333336,2020-11-25,289.415,67.4,89.7,0.0,12585,50.49082240762813,193388,50.108222847332826,3,2145590,233786.0,0.44238105330083716,6.507642666556353
282.76666666666665,2020-11-26,289.87000000000006,67.23333333333333,90.33333333333331,0.0,12464,50.226492297817714,206704,51.00484267358155,4,2158054,209899.0,0.41234689166756705,6.0298784735660655
283.6400000000001,2020-11-27,289.69,70.08333333333333,90.73333333333332,0.0,12423,49.25823070111889,219047,50.882399667651235,5,2170477,193546.0,0.40351169801565295,5.671385593046241
283.2933333333333,2020-11-28,289.30833333333334,68.6,90.85,0.0,6058,49.005447342357215,98789,50.70985636052597,6,2176535,188660.0,0.406162404681223,6.13226168905445
281.45500000000004,2020-11-29,287.4616666666667,68.36666666666666,90.9,0.0,1599,55.314571607254535,23609,55.01732390190182,0,2178134,187570.0,0.4074552781066374,6.772840865771528
280.025,2020-11-30,286.35,70.38333333333334,90.58333333333331,0.0,15818,51.0790238968264,237318,52.91216848279524,1,2193952,173170.0,0.4114709069135286,6.665318264944084
281.60833333333335,2020-12-01,286.6766666666666,70.05,92.23333333333332,0.0,12338,51.964013616469444,197922,52.2096229827912,2,2206290,163927.0,0.4271679960808124,6.233768858439183
281.4347457627118,2020-12-02,285.8093220338983,71.08474576271186,91.06779661016952,0.0,11484,50.94966910484152,179233,51.0932529165946,3,2217774,158130.0,0.45021011513626163,6.407302226710483
282.07666666666665,2020-12-03,286.855,71.0,90.65,0.0,11946,50.513895864724596,198399,51.25640754237673,4,2229720,153339.0,0.47727675945206505,6.021199703627539
281.3233333333334,2020-12-04,286.1033333333333,70.2,90.53333333333332,0.0,12515,49.81941669996005,216872,51.3484958869748,5,2242235,149680.0,0.5113960551985213,5.77068501235752
280.3161016949153,2020-12-05,285.49237288135595,72.41666666666667,91.85,0.0,6546,48.55545371219065,104556,50.84924824974176,6,2248781,148992.0,0.5281175674094974,6.26075978423046
280.74322033898306,2020-12-06,285.51101694915263,71.46666666666667,91.46666666666668,0.0,1751,56.446030839520276,26100,55.16409961685824,0,2250532,148920.0,0.5325285091561862,6.708812260536399
280.1466666666667,2020-12-07,284.93000000000006,74.75,92.16666666666669,0.0,16622,50.5711105763446,254915,52.56035933546476,1,2267154,147845.0,0.5914438759386014,6.520604907518193
280.8866666666666,2020-12-08,285.32,70.58333333333333,91.0,0.0,13169,50.9915711139798,223480,51.69186056917845,2,2280323,147318.0,0.650278530629541,5.892697333094684
280.41271186440684,2020-12-09,285.05677966101695,72.9491525423729,90.32203389830508,0.0,12678,50.02129673450071,204904,50.26748623745754,3,2293001,147411.0,0.6305381844935112,6.18728770546207
281.2566666666666,2020-12-10,286.03833333333336,73.98333333333333,92.81666666666666,0.0,13498,50.57660394132464,224368,50.64570259573558,4,2306499,148445.0,0.707221092049033,6.016009413107039
282.32,2020-12-11,287.7583333333334,75.13333333333334,93.43333333333334,0.0,14026,49.04163695993156,250328,50.21272889968362,5,2320525,150048.0,0.7752575615099253,5.603048799974434
283.1633333333333,2020-12-12,287.57166666666666,72.31666666666666,91.85,0.0,7799,48.721246313629955,131778,49.47752280350286,6,2328324,151789.0,0.8045637655040814,5.918286815705201
281.8883333333333,2020-12-13,288.39166666666665,71.45,93.53333333333332,0.0,2012,54.96719681908549,33603,52.261137398446564,0,2330336,152202.0,0.8114410620035187,5.987560634467161
283.4783333333333,2020-12-14,288.87166666666667,72.08333333333333,91.55,0.0,19535,50.43132838495009,326083,50.91456469671832,1,2349871,155919.0,0.900381128370965,5.990806021779731
283.90333333333336,2020-12-15,288.9066666666667,74.83333333333333,93.25,0.0,15846,50.56241322731289,310016,49.458111839388934,2,2365717,159427.0,0.9725487564586676,5.111349091659785
283.1016666666667,2020-12-16,288.62333333333333,73.85,94.08333333333331,0.0,15303,49.57753381689865,332773,47.51605749264514,3,2381020,163246.0,1.0323531271738442,4.598630297530148
283.88,2020-12-17,288.93500000000006,74.96666666666667,93.23333333333332,0.0,15843,49.95802562645964,394157,47.630604048640514,4,2396863,167143.0,1.0900227600284338,4.019464325129326
283.295,2020-12-18,289.00166666666667,74.26666666666667,93.63333333333334,0.0,17413,49.70688566013898,498148,48.401424877747175,5,2414276,172041.0,1.149392036344201,3.495547507969519
284.5923728813558,2020-12-19,289.40762711864414,71.66101694915254,91.10169491525423,0.0,10583,48.462250779552114,327326,46.53671263510995,6,2424859,176078.0,1.1817949957044673,3.233168156516745
283.61896551724135,2020-12-20,288.44827586206895,72.87719298245614,93.38596491228071,0.0,3580,50.51675977653631,113660,47.829605841984865,0,2428439,177907.0,1.1946481332258931,3.1497448530705614
283.62666666666667,2020-12-21,289.40333333333336,78.43333333333334,93.86666666666666,0.0,21046,50.847809560011406,661802,48.23388415266197,1,2449485,182331.0,1.233257803780987,3.180105227847604
286.405,2020-12-22,290.7150000000001,77.11666666666666,92.98333333333332,0.0,18151,50.89212715552862,715860,47.67050819992736,2,2467636,187313.0,1.2714875303764646,2.535551644176236
285.365,2020-12-23,290.19499999999994,70.98333333333333,91.71666666666667,0.0,16490,49.716798059429955,693198,46.89499248410988,3,2484126,191125.0,1.29654503395269,2.378829713876843
