nb_cases,nb_tests,nb_deaths,date,day_num,Jeju,Gyeongnam,Gyeongbuk,Jeonnam,Jeonbuk,Chungnam,Chungbuk,Gangwon,Gyeonggi,Sejong,Ulsan,Daejeon,Gwangju,Incheon,Daegu,Busan,Seoul,T_max,T_min,H_mean,W_speed,nbC_4.5,nbC_14.5,nbC_24.5,nbC_34.5,nbC_44.5,nbC_54.5,nbC_64.5,nbC_74.5,nbC_85,nbC_age,pos,test,rate_pos,pos_4.5,pos_14.5,pos_24.5,pos_34.5,pos_44.5,pos_54.5,pos_64.5,pos_74.5,pos_85,age_pos,daily_age,extrap,sum_cases,sum_tests,Rt,sum_Seoul,Rt_Seoul,sum_Busan,Rt_Busan,sum_Daegu,Rt_Daegu,sum_Incheon,Rt_Incheon,sum_Gwangju,Rt_Gwangju,sum_Daejeon,Rt_Daejeon,sum_Ulsan,Rt_Ulsan,sum_Sejong,Rt_Sejong,sum_Gyeonggi,Rt_Gyeonggi,sum_Gangwon,Rt_Gangwon,sum_Chungbuk,Rt_Chungbuk,sum_Chungnam,Rt_Chungnam,sum_Jeonbuk,Rt_Jeonbuk,sum_Jeonnam,Rt_Jeonnam,sum_Gyeongbuk,Rt_Gyeongbuk,sum_Gyeongnam,Rt_Gyeongnam,sum_Jeju,Rt_Jeju
13479.0,1386467.0,289.0,2020-07-13,1.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,11.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,13.0,21.66666666666667,18.500000000000004,89.47666666666667,24.366666666666664,219.0,750.0,3485.0,1627.0,1770.0,2396.0,1758.0,898.0,576.0,13479.0,62.0,6153.0,0.4978898298071884,3.0,4.0,18.0,15.0,9.0,4.0,5.0,3.0,1.0,36.766129032258064,62.0,False,722.0,145012.0,1.1352201257861636,124.0,0.6702702702702703,3.0,0.5,21.0,1.75,25.0,1.25,127.0,14.11111111111111,47.0,0.7121212121212122,0.0,0.0,1.0,0.5,169.0,1.0903225806451613,5.0,1.25,6.0,2.0,18.0,1.2,9.0,1.5,8.0,2.0,5.0,1.0,14.0,3.5,1.0,0.25
13512.0,1396327.0,289.0,2020-07-14,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,22.96666666666667,18.5,83.27333333333333,15.933333333333332,221.0,752.0,3491.0,1632.0,1773.0,2402.0,1762.0,902.0,577.0,13512.0,33.0,9860.0,0.4966136805909145,2.0,2.0,6.0,5.0,3.0,6.0,4.0,4.0,1.0,44.21212121212121,33.0,False,712.0,143371.0,1.1038759689922482,124.0,0.6888888888888889,2.0,0.3333333333333333,21.0,1.75,22.0,1.0476190476190477,125.0,10.416666666666666,43.0,0.6323529411764706,0.0,0.0,0.0,0.0,171.0,1.089171974522293,4.0,0.8,6.0,1.5,18.0,1.2,11.0,1.8333333333333333,8.0,2.0,4.0,0.6666666666666666,14.0,7.0,1.0,0.25
13551.0,1408019.0,289.0,2020-07-15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,6.0,24.4,18.73333333333333,74.66666666666667,13.433333333333332,222.0,753.0,3495.0,1640.0,1782.0,2411.0,1769.0,902.0,577.0,13551.0,39.0,11692.0,0.49257276163975433,1.0,1.0,4.0,8.0,9.0,9.0,7.0,0.0,0.0,44.5,39.0,False,701.0,142314.0,1.0751533742331287,121.0,0.6875,2.0,0.3333333333333333,20.0,1.6666666666666667,21.0,1.0,114.0,4.75,42.0,0.6268656716417911,0.0,0.0,0.0,0.0,160.0,1.0,4.0,0.8,6.0,1.5,17.0,1.1333333333333333,11.0,1.8333333333333333,7.0,1.4,4.0,0.6666666666666666,14.0,7.0,1.0,0.3333333333333333
13612.0,1417944.0,291.0,2020-07-16,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,7.0,28.03333333333333,18.7,69.78333333333333,14.2,221.0,752.0,3491.0,1632.0,1773.0,2402.0,1762.0,902.0,577.0,13512.0,61.0,9925.0,0.49942157388335545,-1.0,-1.0,-4.0,-8.0,-9.0,-9.0,-7.0,0.0,0.0,44.5,-39.0,False,708.0,141764.0,1.0942812982998456,115.0,0.7012195121951219,2.0,0.3333333333333333,19.0,1.3571428571428572,24.0,1.2,93.0,2.0217391304347827,42.0,0.6885245901639344,1.0,0.5,0.0,0.0,171.0,1.1103896103896105,7.0,1.4,7.0,1.75,14.0,0.9333333333333333,11.0,2.2,7.0,1.4,4.0,0.6666666666666666,15.0,7.5,1.0,0.3333333333333333
13672.0,1427907.0,293.0,2020-07-17,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,9.0,29.266666666666666,18.933333333333334,68.60000000000001,17.266666666666666,231.0,756.0,3517.0,1669.0,1805.0,2425.0,1781.0,908.0,580.0,13672.0,60.0,9963.0,0.49750892693322796,10.0,4.0,26.0,37.0,32.0,23.0,19.0,6.0,3.0,41.384375,160.0,False,705.0,141706.0,1.0665658093797277,112.0,0.7088607594936709,2.0,0.3333333333333333,8.0,0.32,23.0,1.0952380952380953,92.0,1.7692307692307692,39.0,0.6610169491525424,1.0,0.5,0.0,0.0,168.0,1.0434782608695652,7.0,1.4,7.0,1.75,13.0,0.8125,10.0,1.6666666666666667,7.0,1.4,3.0,0.42857142857142855,15.0,3.75,4.0,inf
13711.0,1437281.0,294.0,2020-07-18,6.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,6.0,27.96666666666667,19.066666666666663,72.05666666666666,12.3,234.0,760.0,3527.0,1674.0,1814.0,2432.0,1781.0,909.0,580.0,13711.0,39.0,9374.0,0.48614730049043053,3.0,4.0,10.0,5.0,9.0,7.0,0.0,1.0,0.0,34.5,39.0,False,681.0,140081.0,1.0365296803652968,111.0,0.7350993377483444,2.0,0.4,10.0,0.4166666666666667,23.0,1.2777777777777777,84.0,1.4,36.0,0.631578947368421,2.0,1.0,0.0,0.0,159.0,0.9754601226993865,7.0,1.4,5.0,0.8333333333333334,13.0,0.9285714285714286,10.0,2.0,8.0,1.6,2.0,0.2857142857142857,16.0,3.2,5.0,inf
13745.0,1443346.0,295.0,2020-07-19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,10.0,27.03333333333333,21.1,80.49,20.066666666666663,237.0,762.0,3531.0,1684.0,1817.0,2435.0,1787.0,911.0,581.0,13745.0,34.0,6065.0,0.470706779904995,3.0,2.0,4.0,10.0,3.0,3.0,6.0,2.0,1.0,41.279411764705884,34.0,False,654.0,138940.0,0.9761194029850746,105.0,0.7,2.0,0.4,10.0,0.43478260869565216,24.0,1.3333333333333333,78.0,1.04,29.0,0.5272727272727272,2.0,1.0,0.0,0.0,155.0,0.9627329192546584,6.0,1.5,5.0,0.8333333333333334,13.0,1.0,9.0,1.5,8.0,1.6,1.0,0.125,16.0,4.0,5.0,5.0
13771.0,1448891.0,296.0,2020-07-20,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,29.133333333333336,23.866666666666664,78.77666666666669,24.73333333333333,239.0,764.0,3539.0,1688.0,1821.0,2439.0,1788.0,911.0,582.0,13771.0,26.0,5545.0,0.4581355185096866,2.0,2.0,8.0,4.0,4.0,4.0,1.0,0.0,1.0,35.28846153846154,26.0,False,634.0,138387.0,0.9070100143061517,105.0,0.7094594594594594,1.0,0.16666666666666666,10.0,0.4166666666666667,20.0,0.8695652173913043,72.0,0.8780487804878049,27.0,0.47368421052631576,2.0,1.0,0.0,0.0,150.0,0.9316770186335404,5.0,1.0,5.0,0.8333333333333334,13.0,1.0833333333333333,10.0,2.0,8.0,1.1428571428571428,1.0,0.125,17.0,3.4,5.0,5.0
13816.0,1458526.0,296.0,2020-07-21,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,31.03333333333333,22.566666666666663,72.14666666666666,14.8,240.0,765.0,3551.0,1696.0,1824.0,2444.0,1791.0,919.0,586.0,13816.0,45.0,9635.0,0.46688773371958797,1.0,1.0,12.0,8.0,3.0,5.0,3.0,8.0,4.0,47.21111111111111,45.0,False,635.0,136007.0,0.9110473457675753,123.0,0.8482758620689655,1.0,0.16666666666666666,11.0,0.4583333333333333,18.0,0.75,66.0,0.75,25.0,0.45454545454545453,2.0,1.0,0.0,0.0,139.0,0.8323353293413174,5.0,1.0,5.0,1.0,13.0,1.0833333333333333,9.0,1.5,8.0,1.1428571428571428,2.0,0.25,17.0,3.4,6.0,6.0
13879.0,1470320.0,297.0,2020-07-22,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0,16.0,25.5,22.16666666666667,89.45333333333332,12.0,240.0,772.0,3559.0,1704.0,1834.0,2453.0,1802.0,925.0,590.0,13879.0,63.0,11794.0,0.4717752121131072,0.0,7.0,8.0,8.0,10.0,9.0,11.0,6.0,4.0,47.70634920634921,63.0,False,635.0,134598.0,0.8956276445698167,129.0,0.8958333333333334,1.0,0.25,11.0,0.4782608695652174,22.0,1.0,62.0,0.6458333333333334,23.0,0.46938775510204084,2.0,inf,0.0,0.0,136.0,0.7640449438202247,5.0,1.25,6.0,1.2,8.0,0.47058823529411764,7.0,1.0,7.0,0.875,2.0,0.2857142857142857,16.0,2.2857142857142856,6.0,6.0
13938.0,1479436.0,297.0,2020-07-23,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0,12.0,23.3,20.866666666666667,90.58666666666666,23.566666666666663,240.0,776.0,3578.0,1707.0,1842.0,2465.0,1811.0,929.0,590.0,13938.0,59.0,9116.0,0.490207255067375,0.0,4.0,19.0,3.0,8.0,12.0,9.0,4.0,0.0,42.63559322033898,59.0,False,645.0,131577.0,0.8835616438356164,133.0,0.9300699300699301,3.0,0.75,11.0,0.4782608695652174,22.0,0.9166666666666666,56.0,0.5045045045045045,17.0,0.3333333333333333,2.0,inf,0.0,0.0,156.0,0.8813559322033898,5.0,1.25,6.0,1.2,7.0,0.4117647058823529,6.0,0.75,6.0,0.6666666666666666,2.0,0.2857142857142857,14.0,1.5555555555555556,6.0,6.0
13979.0,1489768.0,298.0,2020-07-24,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,21.0,25.0,20.566666666666663,81.07,20.933333333333334,241.0,777.0,3581.0,1712.0,1848.0,2473.0,1822.0,933.0,592.0,13979.0,41.0,10332.0,0.49920174448035515,1.0,1.0,3.0,5.0,6.0,8.0,11.0,4.0,2.0,52.329268292682926,41.0,False,641.0,128405.0,0.8709239130434783,146.0,1.0895522388059702,5.0,1.25,13.0,0.5652173913043478,21.0,0.9130434782608695,55.0,0.4824561403508772,10.0,0.18518518518518517,2.0,inf,0.0,0.0,150.0,0.8021390374331551,5.0,1.6666666666666667,4.0,0.5714285714285714,7.0,0.5,6.0,0.75,3.0,0.25,3.0,0.5,13.0,1.0833333333333333,6.0,6.0
14092.0,1498953.0,298.0,2020-07-25,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,25.66666666666667,21.2,80.58,16.1,242.0,778.0,3594.0,1750.0,1882.0,2487.0,1830.0,935.0,594.0,14092.0,113.0,9185.0,0.5753749139738481,1.0,1.0,13.0,38.0,34.0,14.0,8.0,2.0,2.0,42.11946902654867,113.0,False,719.0,124962.0,0.9986111111111111,149.0,1.192,10.0,2.5,13.0,0.5909090909090909,20.0,0.8695652173913043,46.0,0.37398373983739835,8.0,0.14814814814814814,3.0,inf,0.0,0.0,160.0,0.9195402298850575,5.0,1.6666666666666667,4.0,0.6666666666666666,6.0,0.4,4.0,0.4444444444444444,4.0,0.3333333333333333,3.0,0.5,13.0,1.0833333333333333,6.0,6.0
14150.0,1503712.0,298.0,2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,29.0,21.4,73.13,13.2,242.0,778.0,3598.0,1763.0,1897.0,2505.0,1835.0,936.0,596.0,14150.0,58.0,4759.0,0.5940128689281836,0.0,0.0,4.0,13.0,15.0,18.0,5.0,1.0,2.0,47.62068965517241,58.0,False,733.0,123398.0,1.0441595441595442,149.0,1.2627118644067796,11.0,2.75,13.0,0.5909090909090909,20.0,0.8695652173913043,42.0,0.3387096774193548,7.0,0.14285714285714285,3.0,inf,0.0,0.0,150.0,0.8620689655172413,5.0,1.6666666666666667,4.0,0.8,6.0,0.42857142857142855,3.0,0.3,4.0,0.4444444444444444,3.0,0.5,12.0,0.9230769230769231,6.0,6.0
14175.0,1508204.0,299.0,2020-07-27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,25.9,22.46666666666667,86.80666666666669,14.1,243.0,779.0,3603.0,1770.0,1900.0,2506.0,1837.0,940.0,597.0,14175.0,25.0,4492.0,0.5717242908893763,1.0,1.0,5.0,7.0,3.0,1.0,2.0,4.0,1.0,43.32,25.0,False,696.0,121737.0,0.96398891966759,145.0,1.1693548387096775,12.0,4.0,12.0,0.5714285714285714,17.0,0.68,35.0,0.2755905511811024,7.0,0.14893617021276595,3.0,inf,0.0,0.0,145.0,0.8579881656804734,3.0,0.6,4.0,0.6666666666666666,3.0,0.16666666666666666,3.0,0.3333333333333333,4.0,0.5,3.0,0.6,10.0,0.7142857142857143,6.0,6.0
14203.0,1517260.0,300.0,2020-07-28,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,25.23333333333333,22.23333333333333,87.72666666666667,14.333333333333336,245.0,781.0,3607.0,1774.0,1907.0,2511.0,1840.0,941.0,597.0,14203.0,28.0,9056.0,0.5713907700958382,2.0,2.0,4.0,4.0,7.0,5.0,3.0,1.0,0.0,40.214285714285715,28.0,False,691.0,120933.0,0.9705056179775281,144.0,1.1612903225806452,14.0,7.0,12.0,0.5714285714285714,17.0,0.7727272727272727,34.0,0.272,6.0,0.13953488372093023,3.0,inf,0.0,,142.0,0.8304093567251462,3.0,0.75,3.0,0.5,4.0,0.2222222222222222,1.0,0.09090909090909091,6.0,0.75,4.0,1.0,10.0,0.7142857142857143,6.0,6.0
14251.0,1527981.0,300.0,2020-07-29,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,9.0,26.23333333333333,22.33333333333333,92.74666666666668,10.5,245.0,782.0,3613.0,1790.0,1918.0,2516.0,1844.0,946.0,597.0,14251.0,48.0,10721.0,0.5835181140694553,0.0,1.0,6.0,16.0,11.0,5.0,4.0,5.0,0.0,43.875,48.0,False,700.0,119962.0,0.9985734664764622,147.0,1.2148760330578512,15.0,7.5,12.0,0.6,19.0,0.9047619047619048,34.0,0.2982456140350877,3.0,0.07142857142857142,4.0,inf,0.0,,148.0,0.925,3.0,0.75,3.0,0.5,4.0,0.23529411764705882,1.0,0.09090909090909091,6.0,0.8571428571428571,5.0,1.25,10.0,0.7142857142857143,6.0,6.0
14269.0,1537197.0,300.0,2020-07-30,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.3,22.43333333333333,88.44666666666666,10.733333333333334,245.0,782.0,3615.0,1796.0,1922.0,2516.0,1850.0,946.0,597.0,14269.0,18.0,9216.0,0.5509295363638651,0.0,0.0,2.0,6.0,4.0,0.0,6.0,0.0,0.0,45.611111111111114,18.0,False,657.0,119253.0,0.9279661016949152,143.0,1.2434782608695651,15.0,7.5,10.0,0.5263157894736842,16.0,0.6666666666666666,33.0,0.3548387096774194,2.0,0.047619047619047616,3.0,3.0,0.0,,132.0,0.7719298245614035,0.0,0.0,2.0,0.2857142857142857,4.0,0.2857142857142857,1.0,0.09090909090909091,6.0,0.8571428571428571,6.0,1.5,10.0,0.6666666666666666,6.0,6.0
14305.0,1545466.0,301.0,2020-07-31,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,30.93333333333333,22.366666666666664,81.52666666666667,11.233333333333334,246.0,782.0,3620.0,1809.0,1930.0,2520.0,1853.0,947.0,598.0,14305.0,36.0,8269.0,0.5384530320945228,1.0,0.0,5.0,13.0,8.0,4.0,3.0,1.0,1.0,41.736111111111114,36.0,False,633.0,117559.0,0.8978723404255319,142.0,1.2678571428571428,15.0,7.5,11.0,1.375,16.0,0.6956521739130435,28.0,0.30434782608695654,1.0,0.02564102564102564,3.0,3.0,0.0,,127.0,0.7559523809523809,2.0,0.2857142857142857,2.0,0.2857142857142857,5.0,0.38461538461538464,1.0,0.1,6.0,0.8571428571428571,8.0,2.6666666666666665,8.0,0.5333333333333333,3.0,0.75
14336.0,1553552.0,301.0,2020-08-01,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,31.100000000000005,24.33333333333333,81.1233333333333,14.433333333333332,247.0,782.0,3620.0,1819.0,1936.0,2528.0,1858.0,948.0,598.0,14336.0,31.0,8086.0,0.5375373050889731,1.0,0.0,0.0,10.0,6.0,8.0,5.0,1.0,0.0,46.75806451612903,31.0,False,625.0,116271.0,0.9177679882525698,138.0,1.2432432432432432,15.0,7.5,8.0,0.8,15.0,0.6521739130434783,28.0,0.3333333333333333,1.0,0.027777777777777776,2.0,1.0,0.0,,124.0,0.779874213836478,2.0,0.2857142857142857,2.0,0.4,5.0,0.38461538461538464,1.0,0.1,5.0,0.625,9.0,4.5,6.0,0.375,2.0,0.4
14366.0,1558478.0,301.0,2020-08-02,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,30.53333333333333,24.633333333333336,81.89999999999998,16.866666666666667,249.0,782.0,3625.0,1826.0,1944.0,2532.0,1860.0,949.0,599.0,14366.0,30.0,4926.0,0.539380884549908,2.0,0.0,5.0,7.0,8.0,4.0,2.0,1.0,1.0,41.18333333333333,30.0,False,621.0,115132.0,0.9495412844036697,133.0,1.2666666666666666,16.0,8.0,10.0,1.0,14.0,0.5833333333333334,19.0,0.24358974358974358,0.0,0.0,2.0,1.0,0.0,,123.0,0.7935483870967742,2.0,0.3333333333333333,2.0,0.4,5.0,0.38461538461538464,1.0,0.1111111111111111,5.0,0.625,10.0,10.0,6.0,0.375,1.0,0.2
14389.0,1562356.0,301.0,2020-08-03,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.03333333333333,24.93333333333333,80.02666666666666,18.366666666666664,251.0,785.0,3629.0,1829.0,1946.0,2536.0,1864.0,950.0,599.0,14389.0,23.0,3878.0,0.5446613493147666,2.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,0.0,38.84782608695652,23.0,False,618.0,113465.0,0.9747634069400631,135.0,1.2857142857142858,16.0,16.0,8.0,0.8,12.0,0.6,18.0,0.25,0.0,0.0,2.0,1.0,0.0,,123.0,0.82,2.0,0.4,2.0,0.4,4.0,0.3076923076923077,0.0,0.0,3.0,0.375,10.0,10.0,6.0,0.35294117647058826,1.0,0.2
14423.0,1571056.0,301.0,2020-08-04,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,31.6,24.866666666666664,78.35666666666667,18.5,255.0,790.0,3635.0,1834.0,1952.0,2540.0,1866.0,950.0,601.0,14423.0,34.0,8700.0,0.5394117124322403,4.0,5.0,6.0,5.0,6.0,4.0,2.0,0.0,2.0,35.11764705882353,34.0,False,607.0,112530.0,0.9559055118110236,123.0,1.0,17.0,17.0,6.0,0.5454545454545454,13.0,0.7222222222222222,20.0,0.30303030303030304,0.0,0.0,2.0,1.0,0.0,,132.0,0.9496402877697842,2.0,0.4,3.0,0.6,4.0,0.3076923076923077,0.0,0.0,4.0,0.5,10.0,5.0,6.0,0.35294117647058826,0.0,0.0
14456.0,1579697.0,302.0,2020-08-05,3.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,30.633333333333336,25.6,82.56666666666666,17.900000000000006,256.0,793.0,3641.0,1841.0,1956.0,2546.0,1871.0,951.0,601.0,14456.0,33.0,8641.0,0.5275332108212878,1.0,3.0,6.0,7.0,4.0,6.0,5.0,1.0,0.0,40.56060606060606,33.0,False,577.0,109377.0,0.9086614173228347,113.0,0.875968992248062,17.0,17.0,6.0,0.5454545454545454,9.0,0.4090909090909091,17.0,0.27419354838709675,0.0,0.0,2.0,1.0,0.0,,124.0,0.9117647058823529,3.0,0.6,8.0,1.3333333333333333,3.0,0.375,0.0,0.0,4.0,0.5714285714285714,10.0,5.0,9.0,0.5625,0.0,0.0
14499.0,1588456.0,302.0,2020-08-06,4.0,0.0,1.0,4.0,2.0,0.0,2.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,28.93333333333333,24.866666666666664,82.32333333333331,22.566666666666663,256.0,797.0,3654.0,1844.0,1959.0,2554.0,1880.0,954.0,601.0,14499.0,43.0,8759.0,0.5145844799119428,0.0,4.0,13.0,3.0,3.0,8.0,9.0,3.0,0.0,43.104651162790695,43.0,False,561.0,109020.0,0.8697674418604651,110.0,0.8270676691729323,18.0,6.0,6.0,0.5454545454545454,6.0,0.2727272727272727,8.0,0.14285714285714285,0.0,0.0,2.0,1.0,0.0,,109.0,0.6987179487179487,5.0,1.0,9.0,1.5,5.0,0.7142857142857143,0.0,0.0,6.0,1.0,14.0,7.0,10.0,0.7142857142857143,0.0,0.0
14519.0,1596584.0,303.0,2020-08-07,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.633333333333336,23.2,86.94666666666667,14.766666666666666,256.0,801.0,3657.0,1845.0,1964.0,2556.0,1885.0,954.0,601.0,14519.0,20.0,8128.0,0.5055422408627921,0.0,4.0,3.0,1.0,5.0,2.0,5.0,0.0,0.0,41.0,20.0,False,540.0,106816.0,0.8424336973478939,98.0,0.6712328767123288,16.0,3.2,4.0,0.3076923076923077,6.0,0.2857142857142857,6.0,0.10909090909090909,0.0,0.0,2.0,1.0,0.0,,106.0,0.7066666666666667,5.0,1.0,9.0,2.25,5.0,0.7142857142857143,0.0,0.0,6.0,2.0,14.0,4.666666666666667,8.0,0.6153846153846154,0.0,0.0
14562.0,1604409.0,304.0,2020-08-08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,17.0,26.0,23.4,91.16666666666669,13.4,257.0,802.0,3664.0,1849.0,1968.0,2566.0,1898.0,957.0,601.0,14562.0,43.0,7825.0,0.4456835078136853,1.0,1.0,7.0,4.0,4.0,10.0,13.0,3.0,0.0,49.151162790697676,43.0,False,470.0,105456.0,0.6536856745479833,104.0,0.697986577181208,11.0,1.1,5.0,0.38461538461538464,8.0,0.4,6.0,0.13043478260869565,0.0,0.0,1.0,0.3333333333333333,0.0,,110.0,0.6875,5.0,1.0,9.0,2.25,5.0,0.8333333333333334,0.0,0.0,5.0,1.25,14.0,4.666666666666667,8.0,0.6153846153846154,0.0,0.0
14598.0,1607847.0,305.0,2020-08-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,13.0,30.0,24.26666666666667,83.89666666666666,20.433333333333334,261.0,803.0,3671.0,1854.0,1971.0,2573.0,1905.0,957.0,603.0,14598.0,36.0,3438.0,0.43021078407835983,4.0,1.0,7.0,5.0,3.0,7.0,7.0,0.0,2.0,42.02777777777778,36.0,False,448.0,104135.0,0.6111869031377899,110.0,0.738255033557047,10.0,0.9090909090909091,6.0,0.46153846153846156,9.0,0.45,7.0,0.16666666666666666,0.0,0.0,2.0,0.6666666666666666,0.0,,118.0,0.7866666666666666,5.0,1.0,10.0,2.5,6.0,1.0,0.0,0.0,5.0,1.25,14.0,4.666666666666667,8.0,0.6666666666666666,0.0,0.0
14626.0,1611907.0,305.0,2020-08-10,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,30.46666666666667,24.8,88.10000000000002,21.4,261.0,803.0,3675.0,1857.0,1974.0,2577.0,1918.0,958.0,603.0,14626.0,28.0,4060.0,0.43489580822155577,0.0,0.0,4.0,3.0,3.0,4.0,13.0,1.0,0.0,52.357142857142854,28.0,False,451.0,103703.0,0.6479885057471264,114.0,0.7862068965517242,10.0,0.8333333333333334,6.0,0.5,9.0,0.5294117647058824,7.0,0.2,0.0,0.0,2.0,0.6666666666666666,0.0,,118.0,0.8137931034482758,5.0,1.6666666666666667,9.0,2.25,5.0,1.6666666666666667,0.0,0.0,6.0,1.5,15.0,5.0,8.0,0.8,0.0,0.0
14660.0,1620355.0,305.0,2020-08-11,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,30.366666666666664,24.0,85.68666666666667,16.03333333333333,261.0,803.0,3681.0,1862.0,1978.0,2586.0,1925.0,961.0,603.0,14660.0,34.0,8448.0,0.4432804694699064,0.0,0.0,6.0,5.0,4.0,9.0,7.0,3.0,0.0,48.911764705882355,34.0,False,457.0,103095.0,0.6613603473227206,114.0,0.7916666666666666,17.0,1.2142857142857142,6.0,0.5,9.0,0.5294117647058824,7.0,0.20588235294117646,0.0,0.0,2.0,0.6666666666666666,0.0,,125.0,0.8802816901408451,5.0,1.6666666666666667,9.0,3.0,6.0,1.5,1.0,1.0,4.0,0.6666666666666666,14.0,3.5,8.0,0.8,0.0,0.0
14714.0,1629277.0,305.0,2020-08-12,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,15.0,31.366666666666664,24.633333333333336,84.05333333333333,12.466666666666669,262.0,810.0,3685.0,1873.0,1990.0,2598.0,1927.0,964.0,605.0,14714.0,54.0,8922.0,0.457076291265203,1.0,7.0,4.0,11.0,12.0,12.0,2.0,3.0,2.0,42.48148148148148,54.0,False,463.0,101296.0,0.6614285714285715,120.0,0.8163265306122449,20.0,1.3333333333333333,6.0,0.5,6.0,0.3157894736842105,12.0,0.35294117647058826,1.0,0.3333333333333333,1.0,0.25,0.0,,133.0,0.8986486486486487,5.0,1.6666666666666667,9.0,3.0,7.0,1.75,1.0,1.0,4.0,0.6666666666666666,13.0,2.6,8.0,0.8,0.0,0.0
